"publicid.origintime.longitude.latitude.magnitude.depth"
"2015p955186 2015-12-20T10:03:06.134Z 171.3699308 -42.90883139 2.140221276 12.96875"
"2015p955184 2015-12-20T10:02:16.379Z 177.4799247 -39.25725242 4.659121325 41.328125"
"2015p955139 2015-12-20T09:39:51.948Z 175.6473467 -39.21315625 0.999339207 5.234375"
"2015p955117 2015-12-20T09:26:50.598Z 176.103154 -38.63587621 1.679438871 5.05859375"
"2015p953767 2015-12-19T21:27:06.477Z 178.2563717 -38.1833143 2.797818391 16.015625"
"2015p953582 2015-12-19T19:48:53.405Z 175.2948114 -39.31498016 0.9812093644 7.8125"
"2015p953513 2015-12-19T19:11:56.486Z 175.7271955 -39.44775136 1.22727996 17.5390625"
"2015p953415 2015-12-19T18:19:43.946Z 175.4235871 -39.1584023 0.6445658285 7.2265625"
"2015p953133 2015-12-19T15:49:54.922Z 175.5622235 -39.13219773 0.1081112747 5.234375"
"2015p953046 2015-12-19T15:02:39.942Z 175.7247355 -39.4555961 0.6417788247 16.953125"
"2015p953023 2015-12-19T14:50:41.192Z 175.3032602 -39.34191792 0.7771923296 11.5625"
"2015p952969 2015-12-19T14:22:39.016Z 176.1116789 -39.01141903 2.143319834 50.46875"
"2015p952958 2015-12-19T14:16:28.271Z 175.9218523 -38.84933021 0.9260242327 9.1015625"
"2015p952948 2015-12-19T14:10:57.333Z 176.2192424 -38.62151976 1.8657216 5.05859375"
"2015p952681 2015-12-19T11:48:55.326Z 175.8966037 -39.36828577 1.086331836 32.65625"
"2015p952520 2015-12-19T10:22:54.672Z 175.3164869 -38.96211893 1.189357156 34.0625"
"2015p952218 2015-12-19T07:41:48.695Z 175.8135591 -38.91187031 1.168276929 7.6953125"
"2015p952190 2015-12-19T07:27:21.708Z 175.1147927 -39.98074571 3.119415142 24.921875"
"2015p951724 2015-12-19T03:18:36.466Z 174.2623791 -41.62667555 2.782634019 17.421875"
"2015p951591 2015-12-19T02:07:45.042Z 175.2813884 -40.20421124 3.382162502 24.921875"
"2015p950642 2015-12-18T17:42:07.580Z 175.6574505 -40.53060949 3.684266264 34.765625"
"2015p950385 2015-12-18T15:25:18.656Z 175.5867004 -38.36075974 2.155953482 171.7596436"
"2015p949995 2015-12-18T11:57:49.658Z 175.9663146 -39.3841568 1.075428766 10.0390625"
"2015p949618 2015-12-18T08:37:01.712Z 175.4411454 -39.13726046 0.8758348215 6.2890625"
"2015p949244 2015-12-18T05:17:20.161Z 175.1469608 -39.28296715 2.174978496 21.171875"
"2015p948953 2015-12-18T02:42:14.650Z 175.4993326 -39.25366907 1.815135247 8.984375"
"2015p948721 2015-12-18T00:39:04.972Z 175.5625624 -39.26017864 0.6996477446 7.6953125"
"2015p948323 2015-12-17T21:06:44.843Z 175.4363853 -39.13961653 1.452118022 6.9921875"
"2015p948302 2015-12-17T20:55:42.356Z 175.7336647 -39.45586704 0.9639648368 17.890625"
"2015p948248 2015-12-17T20:26:40.607Z 174.7312483 -39.25030058 3.447149649 23.515625"
"2015p948227 2015-12-17T20:16:03.676Z 175.8581053 -39.34127539 1.12838838 27.734375"
"2015p947602 2015-12-17T14:42:39.294Z 176.0732206 -38.64558473 1.71239118 7.2265625"
"2015p947311 2015-12-17T12:07:47.788Z 175.870625 -40.62408159 2.828919393 24.1015625"
"2015p947253 2015-12-17T11:36:41.760Z 177.2044762 -37.7934264 1.81056546 47.1875"
"2015p946366 2015-12-17T03:44:08.563Z 175.5287675 -39.26832087 0.6220913425 9.3359375"
"2015p946346 2015-12-17T03:33:35.307Z 175.4991754 -39.25491484 2.060985121 8.3984375"
"2015p945949 2015-12-17T00:02:08.990Z 174.0189634 -41.64454658 3.469255695 38.984375"
"2015p945726 2015-12-16T22:02:59.066Z 176.0998997 -38.30508207 1.750308462 7.109375"
"2015p945001 2015-12-16T15:36:37.562Z 176.3521434 -38.54975856 1.349364392 5.05859375"
"2015p944541 2015-12-16T11:31:59.250Z 175.3077172 -39.26117726 1.011895438 16.015625"
"2015p944530 2015-12-16T11:26:19.830Z 175.4077125 -39.17792827 0.5937169467 5.1171875"
"2015p944378 2015-12-16T10:04:40.624Z 176.3143693 -38.69340592 2.008605449 11.328125"
"2015p944198 2015-12-16T08:29:10.727Z 177.1981355 -37.45497257 2.287233276 15.78125"
"2015p943698 2015-12-16T04:02:51.946Z 176.2428714 -38.17384425 2.026961201 5.17578125"
"2015p943693 2015-12-16T04:00:07.845Z 176.2492676 -38.16924941 1.572651109 5.1171875"
"2015p942719 2015-12-15T19:21:09.183Z 175.0492639 -39.18826881 1.534475685 20.234375"
"2015p942234 2015-12-15T15:02:36.396Z 176.3347595 -38.35295285 1.621142862 5.05859375"
"2015p942089 2015-12-15T13:45:31.284Z 176.3317572 -38.34702634 1.548619491 5.05859375"
"2015p942037 2015-12-15T13:17:29.612Z 176.33093 -38.34783428 1.524701111 5.05859375"
"2015p942014 2015-12-15T13:05:39.125Z 176.3324427 -38.34746418 1.131915886 5.05859375"
"2015p941933 2015-12-15T12:22:34.404Z 174.3302833 -40.72533029 3.6999629 47.65625"
"2015p941919 2015-12-15T12:14:40.169Z 176.3291336 -38.35069593 1.298127216 5.05859375"
"2015p941885 2015-12-15T11:56:40.063Z 176.3314737 -38.34951789 1.64440035 5.05859375"
"2015p941861 2015-12-15T11:44:22.429Z 176.3344992 -38.34877769 1.394972925 5.05859375"
"2015p941854 2015-12-15T11:39:53.188Z 177.3537881 -38.05298306 1.956728069 35.46875"
"2015p941846 2015-12-15T11:36:50.635Z 176.3336719 -38.34958563 2.490344351 5.05859375"
"2015p941845 2015-12-15T11:35:18.233Z 176.3325611 -38.35288511 2.545749606 5.05859375"
"2015p941825 2015-12-15T11:24:34.839Z 173.8455694 -39.29674351 2.19464326 16.953125"
"2015p941610 2015-12-15T09:30:03.622Z 175.4089825 -39.16796208 1.747112111 10.0390625"
"2015p941456 2015-12-15T08:07:47.501Z 177.3868591 -38.34016183 2.66689403 5.8203125"
"2015p940551 2015-12-15T00:05:38.618Z 177.1718694 -38.34311989 1.683813391 38.984375"
"2015p940545 2015-12-15T00:02:48.922Z 176.0215238 -38.65816817 2.057464151 5.1171875"
"2015p940031 2015-12-14T19:28:49.308Z 178.2192886 -37.63919887 2.767343936 31.484375"
"2015p939777 2015-12-14T17:13:16.350Z 172.6025516 -43.59339225 2.091894438 5.1171875"
"2015p939454 2015-12-14T14:21:45.324Z 175.4097237 -39.17382085 0.7980096902 5.8203125"
"2015p939026 2015-12-14T10:33:41.597Z 176.2163484 -38.62101419 2.106981162 5.05859375"
"2015p938825 2015-12-14T08:46:03.251Z 176.221369 -38.60949986 1.266507557 5.05859375"
"2015p938694 2015-12-14T07:37:11.098Z 174.0872731 -41.70327949 2.582729247 15.078125"
"2015p938640 2015-12-14T07:07:51.524Z 175.3714232 -39.13596861 1.622065709 9.5703125"
"2015p938609 2015-12-14T06:51:27.055Z 175.6905975 -39.32530975 0.2515226269 1.085690618"
"2015p938595 2015-12-14T06:43:48.614Z 175.4094062 -39.1763124 0.4359123755 5.1171875"
"2015p938020 2015-12-14T01:37:15.958Z 175.4057074 -39.32210424 1.31625768 15.4296875"
"2015p937692 2015-12-13T22:42:35.467Z 175.1528454 -39.2381193 1.447158269 20.703125"
"2015p937415 2015-12-13T20:14:42.651Z 175.4830251 -39.26484472 1.177003772 8.984375"
"2015p936904 2015-12-13T15:42:41.427Z 172.4145868 -41.53558354 4.407435424 14.609375"
"2015p936405 2015-12-13T11:16:51.868Z 175.710273 -39.50017302 1.320329497 16.015625"
"2015p936376 2015-12-13T11:01:29.699Z 174.0016327 -41.75130463 2.375647311 12"
"2015p936120 2015-12-13T08:45:15.816Z 175.4065513 -39.2687706 1.229457089 11.6796875"
"2015p935519 2015-12-13T03:24:37.988Z 176.4290161 -37.97662354 2.958923229 155.7181854"
"2015p934926 2015-12-12T22:08:44.689Z 175.7122556 -39.02464777 1.476916814 8.8671875"
"2015p934459 2015-12-12T18:00:06.932Z 175.0162201 -39.41207504 3.460993452 96.77318573"
"2015p934387 2015-12-12T17:21:43.124Z 175.7133331 -39.02340698 1.516595272 5.933439255"
"2015p934113 2015-12-12T14:55:55.824Z 175.709259 -39.00992584 2.091421769 2.375098705"
"2015p933967 2015-12-12T13:40:02.342Z 175.7064056 -39.02352142 1.633899372 7.030035973"
"2015p933941 2015-12-12T13:24:01.397Z 175.7153625 -39.02348709 2.013670996 7.256502151"
"2015p933939 2015-12-12T13:23:00.665Z 171.4625244 -43.56876373 3.395998503 14.32413578"
"2015p933933 2015-12-12T13:21:03.809Z 175.7153158 -39.02390757 2.681298367 7.6953125"
"2015p933932 2015-12-12T13:19:54.585Z 175.7225069 -39.02579438 1.470638655 6.2890625"
"2015p933923 2015-12-12T13:14:13.456Z 175.7139389 -39.02303189 2.386794119 8.8671875"
"2015p933918 2015-12-12T13:11:56.456Z 175.7155455 -39.02203891 2.312058776 8.92578125"
"2015p933916 2015-12-12T13:10:37.707Z 175.7036438 -39.02203369 2.274143712 4.761345387"
"2015p933908 2015-12-12T13:06:43.739Z 175.7055233 -39.02506745 3.301698361 9.98046875"
"2015p933057 2015-12-12T05:33:15.906Z 175.6662765 -39.12640808 1.751062062 5.17578125"
"2015p932760 2015-12-12T02:54:50.660Z 176.2133959 -38.64655255 1.726012082 5.1171875"
"2015p932692 2015-12-12T02:18:35.783Z 175.955658 -38.75202179 1.859502423 101.2386017"
"2015p932576 2015-12-12T01:17:35.971Z 175.0869492 -41.39408722 1.605752013 19.296875"
"2015p932352 2015-12-11T23:17:15.424Z 174.0596466 -42.72925949 4.313464134 26.01298141"
"2015p932012 2015-12-11T20:16:10.988Z 176.8455811 -37.92808914 1.978736176 1.865483403"
"2015p931691 2015-12-11T17:25:26.213Z 172.3962555 -41.75124359 2.198944111 62.0518074"
"2015p931457 2015-12-11T15:20:44.386Z 176.244339 -39.62068176 2.062455777 33.64673996"
"2015p931306 2015-12-11T14:00:10.190Z 173.3608856 -40.52780151 2.356611144 177.1356659"
"2015p931225 2015-12-11T13:16:57.522Z 174.4369354 -39.49004745 2.590942056 226.7540283"
"2015p931107 2015-12-11T12:13:54.181Z 168.4210968 -44.2165451 2.517583832 5"
"2015p930885 2015-12-11T10:15:52.957Z 175.3302847 -39.12054029 3.616607105 15.1953125"
"2015p930777 2015-12-11T09:18:30.450Z 175.6655739 -39.25831136 -0.01872607363 10.0390625"
"2015p930579 2015-12-11T07:32:32.451Z 177.0934143 -39.35714722 1.956722183 20.93706322"
"2015p930350 2015-12-11T05:30:46.927Z 176.4912115 -39.65384718 1.906760039 24.453125"
"2015p930218 2015-12-11T04:19:59.930Z 176.3403931 -36.7983284 2.612828191 178.9782257"
